SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,RBIRTH2011,RBIRTH2012,RBIRTH2013,RDEATH2011,RDEATH2012,RDEATH2013,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RNETMIG2011,RNETMIG2012,RNETMIG2013
050,3,6,01,105,Alabama,Perry County,10591,10581,10534,10513,10194,10020,-47,-21,-319,-174,28,134,133,132,18,152,124,141,10,-18,9,-9,0,1,0,0,-52,-32,-332,-137,-52,-31,-332,-137,-5,28,4,-28,721,721,749,767,768,12.733406186,12.845897523,13.060255269,14.443863734,11.976626262,13.950727219,-1.710457547,0.8692712609,-0.89047195,0.0950254193,0,0,-3.040813418,-32.06645096,-13.55496191,-2.945787998,-32.06645096,-13.55496191
050,3,6,01,107,Alabama,Pickens County,19746,19746,19703,19333,19331,19401,-43,-370,-2,70,43,220,218,210,31,256,245,225,12,-36,-27,-15,0,-2,0,0,-47,-338,28,76,-47,-340,28,76,-8,6,-3,9,334,334,334,334,503,11.271646685,11.276639768,10.843746773,13.116097961,12.673287813,11.618300114,-1.844451276,-1.396648045,-0.774553341,-0.102469515,0,0,-17.31734809,1.4483757501,3.9244035939,-17.4198176,1.4483757501,3.9244035939
050,3,6,01,109,Alabama,Pike County,32899,32899,32958,32913,33113,33339,59,-45,200,226,96,390,401,397,78,324,302,327,18,66,99,70,27,106,113,113,18,-224,-7,46,45,-118,106,159,-4,7,-5,-3,1963,1964,1844,1754,1756,11.841326229,12.146730076,11.948474087,9.8374094822,9.1479114288,9.8416902426,2.0039167464,2.9988186472,2.106783844,3.2184117442,3.4228940115,3.4009510624,-6.801171988,-0.212037682,1.3844579546,-3.582760244,3.2108563293,4.785409017
050,3,6,01,111,Alabama,Randolph County,22913,22914,22931,22855,22720,22727,17,-76,-135,7,80,221,256,238,49,292,249,262,31,-71,7,-24,2,4,2,2,-8,-50,-142,27,-6,-46,-140,29,-8,41,-2,2,407,407,407,407,407,9.6536059057,11.234229292,10.473738641,12.754990608,10.927043335,11.529913966,-3.101384703,0.3071859572,-1.056175325,0.1747258987,0.0877674163,0.0880146104,-2.184073734,-6.231486561,1.1881972407,-2.009347836,-6.143719144,1.2762118512
050,3,6,01,113,Alabama,Russell County,52947,52949,53246,55008,57721,59585,297,1762,2713,1864,190,800,837,1091,92,561,610,604,98,239,227,487,15,2,108,38,173,1492,2322,1343,188,1494,2430,1381,11,29,56,-4,574,574,574,574,574,14.780054317,14.849772463,18.600924079,10.36451309,10.822414818,10.297853477,4.4155412271,4.0273576453,8.3030706017,0.0369501358,1.9160996727,0.6478781989,27.564801301,41.196142962,22.897379503,27.601751436,43.112242635,23.545257702
050,3,6,01,115,Alabama,St. Clair County,83593,83598,83811,84309,85167,86308,213,498,858,1141,266,1100,1048,1039,193,775,834,834,73,325,214,205,21,74,75,77,116,75,578,786,137,149,653,863,3,24,-9,73,1967,1967,1932,1924,1920,13.08589103,12.367532866,12.118384604,9.219605044,9.8421015365,9.7273655052,3.8662859862,2.5254313295,2.391019099,0.8803235784,0.8850810734,0.8980901006,0.892219843,6.8210248059,9.1675171308,1.7725434214,7.7061058793,10.065607231
050,3,6,01,117,Alabama,Shelby County,195085,195078,195844,198117,200983,204180,766,2273,2866,3197,620,2478,2430,2427,318,1208,1367,1323,302,1270,1063,1104,90,338,326,338,375,567,1477,1694,465,905,1803,2032,-1,98,0,61,2574,2574,2618,2665,2666,12.579925424,12.177399148,11.980363459,6.1325867281,6.8504134302,6.5307049262,6.447338696,5.3269857179,5.4496585325,1.7159058892,1.6336757705,1.6684642971,2.8784575123,7.4016537209,8.362066625,4.5943634015,9.0353294914,10.030530922
050,3,6,01,119,Alabama,Sumter County,13763,13763,13747,13499,13407,13361,-16,-248,-92,-46,35,128,129,127,57,150,151,144,-22,-22,-22,-17,0,-1,-1,-1,9,-231,-69,-34,9,-232,-70,-35,-3,6,0,6,718,718,804,872,874,9.3958746238,9.5889392701,9.4889420203,11.010790575,11.224262246,10.759115362,-1.614915951,-1.635322976,-1.270173341,-0.07340527,-0.074332863,-0.074716079,-16.95661749,-5.128967517,-2.540346683,-17.03002276,-5.203300379,-2.615062762
050,3,6,01,121,Alabama,Talladega County,82291,82291,82039,81748,81666,81096,-252,-291,-82,-570,203,853,896,849,209,903,991,1000,-6,-50,-95,-151,-1,-6,-3,-4,-244,-208,24,-350,-245,-214,21,-354,-1,-27,-8,-65,3143,3144,3134,3147,3062,10.415967079,10.966012704,10.432410514,11.026516146,12.128703783,12.287880463,-0.610549067,-1.162691079,-1.85546995,-0.073265888,-0.03671656,-0.049151522,-2.539884118,0.2937324831,-4.300758162,-2.613150006,0.2570159227,-4.349909684
050,3,6,01,123,Alabama,Tallapoosa County,41616,41618,41490,41460,41157,41203,-128,-30,-303,46,116,466,476,465,162,509,521,520,-46,-43,-45,-55,5,5,7,8,-89,18,-266,73,-84,23,-259,81,2,-10,1,20,576,576,576,576,576,11.235684147,11.523052156,11.291889267,12.272453285,12.612416331,12.627489072,-1.036769138,-1.089364174,-1.335599806,0.1205545509,0.1694566494,0.1942690627,0.4339963834,-6.439352676,1.7727051967,0.5545509343,-6.269896026,1.9669742593
050,3,6,01,125,Alabama,Tuscaloosa County,194656,194653,195039,196772,198694,200821,386,1733,1922,2127,640,2405,2455,2396,322,1614,1671,1661,318,791,784,735,60,267,253,256,15,742,877,1081,75,1009,1130,1337,-7,-67,8,55,10423,10425,10152,10334,10339,12.276327107,12.415732326,11.994543384,8.2386660916,8.4507897013,8.315082037,4.0376610151,3.9649426247,3.6794613469,1.3629020114,1.2795031684,1.2815538841,3.7875404213,4.4352738289,5.4115615183,5.1504424327,5.7147769973,6.6931154024
050,3,6,01,127,Alabama,Walker County,67023,67023,66992,66603,66169,65998,-31,-389,-434,-171,206,815,804,805,241,950,983,935,-35,-135,-179,-130,6,12,13,15,1,-281,-266,-68,7,-269,-253,-53,-3,15,-2,12,866,866,821,821,821,12.201055429,12.110987256,12.18155818,14.22208915,14.807338897,14.148766334,-2.021033721,-2.69635164,-1.967208153,0.1796474419,0.1958244208,0.2269855562,-4.206744264,-4.006868918,-1.029001188,-4.027096822,-3.811044497,-0.802015632
050,3,6,01,129,Alabama,Washington County,17581,17583,17599,17336,17115,16877,16,-263,-221,-238,33,169,163,163,25,203,178,193,8,-34,-15,-30,1,5,6,6,11,-240,-217,-196,12,-235,-211,-190,-4,6,5,-18,147,147,147,147,147,9.6751109203,9.4627151607,9.5904918804,11.62158294,10.333517169,11.355613085,-1.946472019,-0.870802009,-1.765121205,0.2862458852,0.3483208035,0.353024241,-13.73980249,-12.59760239,-11.53212521,-13.45355661,-12.24928159,-11.17910096
050,3,6,01,131,Alabama,Wilcox County,11670,11665,11582,11490,11406,11307,-83,-92,-84,-99,43,142,140,144,63,145,116,118,-20,-3,24,26,0,0,0,0,-67,-96,-108,-130,-67,-96,-108,-130,4,7,0,5,108,108,108,108,108,12.309292649,12.229210342,12.679963017,12.569348128,10.132774284,10.39052525,-0.260055479,2.0964360587,2.2894377669,0,0,0,-8.321775312,-9.433962264,-11.44718883,-8.321775312,-9.433962264,-11.44718883
050,3,6,01,133,Alabama,Winston County,24484,24483,24411,24310,24153,24146,-72,-101,-157,-7,67,251,228,228,61,325,295,299,6,-74,-67,-71,-1,-5,-5,-5,-80,-7,-84,66,-81,-12,-89,61,3,-15,-1,3,301,301,301,301,301,10.303565198,9.4092400388,9.4411892586,13.341269678,12.174236015,12.381208721,-3.037704481,-2.764995976,-2.940019462,-0.205250303,-0.206342983,-0.207043624,-0.287350424,-3.46656212,2.732975838,-0.492600727,-3.672905103,2.5259322139
040,4,9,02,000,Alaska,Alaska,710231,710231,713868,723375,730307,735132,3637,9507,6932,4825,2753,11720,11349,11610,807,3769,3998,4113,1946,7951,7351,7497,529,1164,2442,1828,1135,165,-2870,-4006,1664,1329,-428,-2178,27,227,9,-494,26352,26363,26585,26610,26599,16.309002723,15.614143946,15.845081235,5.2447637595,5.5005152434,5.6133349802,11.064238963,10.113628703,10.231746255,1.6197678472,3.3597444283,2.4948155467,0.229606267,-3.948593984,-5.467303654,1.8493741142,-0.588849556,-2.972488108
050,4,9,02,013,Alaska,Aleutians East Borough,3141,3141,3158,3183,3139,3092,17,25,-44,-47,11,22,12,14,1,6,7,8,10,16,5,6,0,3,3,3,8,-2,-53,-50,8,1,-50,-47,-1,8,1,-6,1726,1726,1744,1726,1726,6.9389686169,3.7962670041,4.4936607286,1.8924459864,2.2144890857,2.5678061306,5.0465226305,1.5817779184,1.925854598,0.9462229932,0.949066751,0.962927299,-0.630815329,-16.76684593,-16.04878832,0.3154076644,-15.81777918,-15.08586102
050,4,9,02,016,Alaska,Aleutians West Census Area,5561,5561,5543,5541,5560,5511,-18,-2,19,-49,9,27,23,22,0,11,3,2,9,16,20,20,1,11,11,11,-28,-41,-12,-73,-27,-30,-1,-62,0,12,0,-7,2543,2543,2543,2541,2540,4.8718874053,4.1437708315,3.9743473941,1.984843017,0.5404918476,0.3613043086,2.8870443883,3.6032789839,3.6130430855,1.984843017,1.9818034411,1.987173697,-7.398051245,-2.16196739,-13.18760726,-5.413208228,-0.180163949,-11.20043357
050,4,9,02,020,Alaska,Anchorage Municipality,291826,291826,293357,295907,298294,300950,1531,2550,2387,2656,1105,4788,4742,4819,292,1485,1601,1634,813,3303,3141,3185,325,673,1398,1030,386,-1363,-2149,-1365,711,-690,-751,-335,7,-63,-3,-194,8450,8459,8449,8529,8519,16.250780635,15.960929046,16.083598668,5.0401857232,5.388748925,5.4535381247,11.210594912,10.572180121,10.630060543,2.2842053816,4.7054784492,3.437664791,-4.626109859,-7.233242623,-4.555740233,-2.341904477,-2.527764174,-1.118075442
050,4,9,02,050,Alaska,Bethel Census Area,17013,17013,17068,17441,17653,17758,55,373,212,105,107,462,413,437,33,102,132,126,74,360,281,311,0,1,1,1,-18,0,-67,-186,-18,1,-66,-185,-1,12,-3,-21,338,338,349,349,352,26.77562375,23.536786915,24.681596114,5.9115013475,7.522653445,7.1164327469,20.864122403,16.01413347,17.565163367,0.0579558956,0.0569897988,0.056479625,0,-3.818316521,-10.50521025,0.0579558956,-3.761326723,-10.44873062
050,4,9,02,060,Alaska,Bristol Bay Borough,997,997,1002,1036,987,960,5,34,-49,-27,3,17,13,13,3,9,10,5,0,8,3,8,0,0,0,0,5,24,-55,-33,5,24,-55,-33,0,2,3,-2,16,16,16,16,16,16.683022571,12.852199703,13.353877761,8.83218842,9.8863074642,5.136106831,7.8508341511,2.9658922392,8.2177709296,0,0,0,23.552502453,-54.37469105,-33.89830508,23.552502453,-54.37469105,-33.89830508
050,4,9,02,068,Alaska,Denali Borough,1826,1826,1828,1833,1860,1867,2,5,27,7,4,19,22,20,3,5,2,0,1,14,20,20,0,0,4,0,1,-15,2,-11,1,-15,6,-11,0,6,1,-2,36,36,36,36,36,10.379677684,11.914432711,10.732492621,2.7314941273,1.0831302464,0,7.6481835564,10.831302464,10.732492621,0,2.1662604928,0,-8.194482382,1.0831302464,-5.902870942,-8.194482382,3.2493907392,-5.902870942
050,4,9,02,070,Alaska,Dillingham Census Area,4847,4847,4868,4974,4986,5010,21,106,12,24,32,112,101,101,18,37,33,39,14,75,68,62,0,1,1,1,7,28,-58,-40,7,29,-57,-39,0,2,1,1,52,52,52,52,52,22.759601707,20.281124498,20.208083233,7.5187969925,6.6265060241,7.8031212485,15.240804714,13.654618474,12.404961985,0.2032107295,0.2008032129,0.200080032,5.6899004267,-11.64658635,-8.003201281,5.8931111563,-11.44578313,-7.803121248
050,4,9,02,090,Alaska,Fairbanks North Star Borough,97581,97581,98190,99276,100141,100436,609,1086,865,295,371,1773,1652,1695,91,406,446,433,280,1367,1206,1262,118,188,535,410,198,-519,-869,-1285,316,-331,-334,-875,13,50,-7,-92,4313,4313,4403,4451,4453,17.957521801,16.568296585,16.901239923,4.1121003109,4.4730389084,4.3175438859,13.84542149,12.095257676,12.583696037,1.9041252671,5.3656408431,4.0882055271,-5.256601136,-8.715405407,-12.8130344,-3.352475869,-3.349764564,-8.724828869
050,4,9,02,100,Alaska,Haines Borough,2508,2508,2510,2563,2580,2592,2,53,17,12,5,30,34,33,1,25,10,10,4,5,24,23,2,10,12,12,-3,35,-19,-11,-1,45,-7,1,-1,3,0,-12,0,0,0,0,0,11.827321112,13.221854948,12.761020882,9.8561009265,3.8887808672,3.8669760247,1.9712201853,9.3330740813,8.8940448569,3.9424403706,4.6665370406,4.6403712297,13.798541297,-7.388683648,-4.253673627,17.740981668,-2.722146607,0.3866976025
050,4,9,02,105,Alaska,Hoonah-Angoon Census Area,2150,2150,2150,2124,2141,2145,0,-26,17,4,3,29,25,24,1,18,16,19,2,11,9,5,0,2,2,2,-1,-40,6,-3,-1,-38,8,-1,-1,1,0,0,0,0,0,0,0,13.570425831,11.723329426,11.199253383,8.4230229293,7.5029308324,8.866075595,5.1474029013,4.2203985932,2.3331777881,0.9358914366,0.937866354,0.9332711153,-18.71782873,2.8135990621,-1.399906673,-17.7819373,3.7514654162,-0.466635558
050,4,9,02,110,Alaska,Juneau City and Borough,31275,31275,31385,32144,32441,32660,110,759,297,219,102,412,418,432,59,153,149,142,43,259,269,290,5,39,58,43,60,450,-26,-68,65,489,32,-25,2,11,-4,-46,887,887,887,885,884,12.970454438,12.944182086,13.271685535,4.816697886,4.6140744755,4.3624521897,8.1537565521,8.3301076101,8.9092333451,1.2277857356,1.7960826817,1.3210242546,14.166758488,-0.805140513,-2.089061612,15.394544224,0.9909421692,-0.768037357
050,4,9,02,122,Alaska,Kenai Peninsula Borough,55400,55400,55582,56405,56884,57147,182,823,479,263,183,710,677,703,86,383,406,451,97,327,271,252,10,36,46,41,74,447,164,-63,84,483,210,-22,1,13,-2,33,1722,1722,1716,1703,1706,12.680043219,11.951734061,12.329980444,6.8400796521,7.1675096435,7.9101297016,5.8399635672,4.7842244172,4.4198507423,0.6429317689,0.8120823734,0.7191027001,7.9830694634,2.8952502008,-1.104962686,8.6260012323,3.7073325742,-0.385859985
050,4,9,02,130,Alaska,Ketchikan Gateway Borough,13477,13477,13542,13669,13742,13729,65,127,73,-13,54,188,190,189,8,96,83,82,46,92,107,107,10,37,50,42,11,0,-85,-152,21,37,-35,-110,-2,-2,1,-10,246,247,296,284,282,13.817941274,13.863047682,13.759965054,7.0559700121,6.0559629346,5.9699319282,6.7619712616,7.807084747,7.7900331258,2.7194884422,3.6481704425,3.057770012,0,-6.201889752,-11.06621528,2.7194884422,-2.55371931,-8.00844527
050,4,9,02,150,Alaska,Kodiak Island Borough,13592,13592,13622,13869,14118,14135,30,247,249,17,50,224,198,205,8,53,46,50,42,171,152,155,30,78,152,113,-40,-8,-54,-257,-10,70,98,-144,-2,6,-1,6,336,337,395,379,373,16.296242407,14.149426519,14.511733267,3.8558073551,3.2872405045,3.5394471384,12.440435051,10.862186015,10.972286129,5.6745844094,10.862186015,7.9991505327,-0.582008657,-3.858934505,-18.19275829,5.0925757521,7.0032515096,-10.19360776
050,4,9,02,164,Alaska,Lake and Peninsula Borough,1631,1631,1635,1650,1632,1648,4,15,-18,16,12,21,29,27,1,14,17,24,11,7,12,3,0,0,0,0,-8,7,-30,17,-8,7,-30,17,1,1,0,-4,37,37,37,37,37,12.785388128,17.672151127,16.463414634,8.5235920852,10.359536868,14.634146341,4.2617960426,7.3126142596,1.8292682927,0,0,0,4.2617960426,-18.28153565,10.365853659,4.2617960426,-18.28153565,10.365853659
050,4,9,02,170,Alaska,Matanuska-Susitna Borough,88995,88995,89787,91886,93845,95192,792,2099,1959,1347,344,1341,1324,1374,91,498,467,451,253,843,857,923,19,31,73,54,493,1182,1017,409,512,1213,1090,463,27,43,12,-39,1370,1370,1365,1323,1328,14.762788086,14.257178392,14.536836704,5.4823776786,5.0287781792,4.771552659,9.2804104077,9.2284002132,9.7652840449,0.3412725061,0.7860830987,0.5713167264,13.012390394,10.951322073,4.3271952052,13.3536629,11.737405172,4.8985119315
050,4,9,02,180,Alaska,Nome Census Area,9492,9492,9543,9868,9857,9892,51,325,-11,35,63,262,244,249,29,79,102,109,34,183,142,140,0,0,0,0,17,117,-155,-107,17,117,-155,-107,0,25,2,2,219,219,217,220,219,26.995002833,24.74017744,25.216466657,8.1397145948,10.342205323,11.038533597,18.855288239,14.397972117,14.17793306,0,0,0,12.055020349,-15.71609632,-10.8359917,12.055020349,-15.71609632,-10.8359917
050,4,9,02,185,Alaska,North Slope Borough,9430,9430,9465,9531,9634,9686,35,66,103,52,46,174,172,172,4,42,42,55,42,132,130,117,1,2,1,1,-6,-68,-29,-40,-5,-66,-28,-39,-2,0,1,-26,2652,2652,2654,2652,2651,18.319646241,17.949386903,17.805383023,4.4219835755,4.3829898252,5.6935817805,13.897662666,13.566397078,12.111801242,0.2105706465,0.1043569006,0.1035196687,-7.159401979,-3.026350117,-4.140786749,-6.948831333,-2.921993217,-4.037267081
050,4,9,02,188,Alaska,Northwest Arctic Borough,7523,7523,7531,7711,7724,7685,8,180,13,-39,41,216,187,191,2,42,62,87,39,174,125,104,0,2,2,3,-28,-5,-117,-143,-28,-3,-115,-140,-3,9,3,-3,382,382,382,382,382,28.342737174,24.230644639,24.79070673,5.5110877838,8.0336896663,11.292102018,22.83164939,16.196954972,13.498604712,0.2624327516,0.2591512796,0.3893828282,-0.656081879,-15.16034985,-18.56058148,-0.393649127,-14.90119857,-18.17119865
050,4,9,02,195,Alaska,Petersburg Census Area,3815,3819,3822,3838,3827,3774,3,16,-11,-53,7,52,38,39,2,10,32,34,5,42,6,5,0,1,1,1,0,-35,-17,-55,0,-34,-16,-54,-2,8,-1,-4,43,43,43,43,43,13.577023499,9.9151989563,10.261807657,2.6109660574,8.3496412264,8.9461912906,10.966057441,1.5655577299,1.3156163663,0.2610966057,0.2609262883,0.2631232733,-9.138381201,-4.435746902,-14.47178003,-8.877284595,-4.174820613,-14.20865676
050,4,9,02,198,Alaska,Prince of Wales-Hyder Census Area,5559,5559,5595,5757,5756,5786,36,162,-1,30,18,78,85,84,0,15,29,31,18,63,56,53,0,1,1,1,19,90,-57,-3,19,91,-56,-2,-1,8,-1,-21,50,50,50,50,50,13.742071882,14.76591679,14.555536302,2.6427061311,5.0377833753,5.3716860163,11.099365751,9.7281334144,9.1838502859,0.1761804087,0.1737166681,0.1732801941,15.856236786,-9.901850083,-0.519840582,16.032417195,-9.728133414,-0.346560388
050,4,9,02,220,Alaska,Sitka City and Borough,8881,8881,8898,8920,9044,9020,17,22,124,-24,27,118,108,108,25,61,44,40,2,57,64,68,6,28,42,31,11,-66,17,-111,17,-38,59,-80,-2,3,1,-12,255,255,259,263,262,13.245033113,12.024048096,11.9574845,6.8470086429,4.8986862614,4.4286979628,6.3980244696,7.1253618348,7.5287865368,3.1428892132,4.6760187041,3.4322409212,-7.40823886,1.8926742374,-12.28963685,-4.265349646,6.5686929414,-8.857395926
050,4,9,02,230,Alaska,Skagway Municipality,968,968,965,957,988,995,-3,-8,31,7,3,15,7,6,0,0,7,16,3,15,0,-10,0,1,1,1,-6,-24,27,15,-6,-23,28,16,0,0,3,1,32,32,32,32,32,15.608740895,7.1979434447,6.0514372163,0,7.1979434447,16.13716591,15.608740895,0,-10.08572869,1.0405827263,1.028277635,1.0085728694,-24.97398543,27.763496144,15.128593041,-23.93340271,28.791773779,16.13716591
050,4,9,02,240,Alaska,Southeast Fairbanks Census Area,7029,7029,7050,7107,7138,6985,21,57,31,-153,25,122,124,121,21,40,36,30,4,82,88,91,0,4,20,8,18,-32,-78,-246,18,-28,-58,-238,-1,3,1,-6,369,369,369,369,369,17.235289963,17.40961741,17.135169582,5.6509147418,5.0544050544,4.2483891524,11.584375221,12.355212355,12.886780429,0.5650914742,2.808002808,1.132903774,-4.520731793,-10.95121095,-34.83679105,-3.955640319,-8.143208143,-33.70388728
050,4,9,02,261,Alaska,Valdez-Cordova Census Area,9636,9636,9683,9745,9728,9763,47,62,-17,35,40,134,117,129,17,61,42,36,23,73,75,93,2,14,27,18,21,-34,-120,-59,23,-20,-93,-41,1,9,1,-17,201,201,200,201,201,13.794523368,12.016638422,13.236878559,6.2795964587,4.3136650747,3.6940126212,7.5149269096,7.7029733477,9.5428659381,1.4412188594,2.7730704052,1.8470063106,-3.500102944,-12.32475736,-6.05407624,-2.058884085,-9.551686951,-4.20706993
050,4,9,02,270,Alaska,Wade Hampton Census Area,7459,7459,7474,7664,7804,7977,15,190,140,173,63,245,257,266,6,56,82,99,57,189,175,167,0,0,0,0,-43,3,-36,14,-43,3,-36,14,1,-2,1,-8,9,9,10,10,9,32.368873035,33.229893975,33.711425131,7.3985995508,10.602534264,12.546733414,24.970273484,22.62735971,21.164691718,0,0,0,0.3963535474,-4.65477114,1.7742855332,0.3963535474,-4.65477114,1.7742855332
050,4,9,02,275,Alaska,Wrangell City and Borough,2369,2365,2365,2376,2391,2400,0,11,15,9,2,25,22,22,1,7,30,35,1,18,-8,-13,0,0,0,0,0,-10,23,21,0,-10,23,21,-1,3,0,1,19,19,19,19,19,10.546298249,9.2301237676,9.1838864538,2.9529635098,12.58653241,14.610728449,7.5933347395,-3.356408643,-5.426841995,0,0,0,-4.2185193,9.6496748479,8.7664370695,-4.2185193,9.6496748479,8.7664370695
050,4,9,02,282,Alaska,Yakutat City and Borough,662,662,660,656,658,642,-2,-4,2,-16,1,8,9,8,0,7,0,0,1,1,9,8,0,1,1,1,-4,-5,-8,-24,-4,-4,-7,-23,1,-1,0,-1,18,18,31,27,27,12.158054711,13.698630137,12.307692308,10.638297872,0,0,1.5197568389,13.698630137,12.307692308,1.5197568389,1.5220700152,1.5384615385,-7.598784195,-12.17656012,-36.92307692,-6.079027356,-10.65449011,-35.38461538
050,4,9,02,290,Alaska,Yukon-Koyukuk Census Area,5588,5588,5590,5744,5755,5695,2,154,11,-60,22,96,106,107,4,48,62,65,18,48,44,42,0,0,0,0,-9,49,-32,-97,-9,49,-32,-97,-7,57,-1,-5,31,31,31,31,31,16.940179989,18.436385773,18.689956332,8.4700899947,10.783546395,11.35371179,8.4700899947,7.6528393773,7.3362445415,0,0,0,8.6465502029,-5.565701365,-16.94323144,8.6465502029,-5.565701365,-16.94323144
040,4,8,04,000,Arizona,Arizona,6392017,6392015,6408790,6468796,6551149,6626624,16775,60006,82353,75475,22278,86101,86127,85994,11486,47605,49898,50274,10792,38496,36229,35720,2403,10291,11244,10864,3311,10247,34729,26417,5714,20538,45973,37281,269,972,151,2474,139384,137983,146233,148684,147624,13.372226751,13.230009804,13.051370668,7.3934664463,7.6648557271,7.6301208102,5.9787603049,5.5651540771,5.4212498576,1.59828092,1.7271962362,1.6488370228,1.5914473411,5.3347383572,4.0093269174,3.1897282612,7.0619345934,5.6581639401
050,4,8,04,001,Arizona,Apache County,71518,71518,71749,72349,72852,71934,231,600,503,-918,283,1073,1004,1118,88,578,562,570,195,495,442,548,2,8,8,8,37,120,63,-1476,39,128,71,-1468,-3,-23,-10,2,941,1009,1001,914,994,14.892642507,13.82910586,15.443482105,8.0223181446,7.7409935193,7.8736894451,6.8703243626,6.0881123408,7.5697926595,0.1110355453,0.1101920786,0.110507922,1.6655331788,0.8677626187,-20.38871162,1.7765687241,0.9779546973,-20.27820369
050,4,8,04,003,Arizona,Cochise County,131346,131346,131412,132488,131735,129473,66,1076,-753,-2262,458,1772,1680,1628,264,1235,1200,1163,194,537,480,465,107,164,429,228,-161,414,-1687,-2961,-54,578,-1258,-2733,-74,-39,25,6,6271,5800,6292,6959,5915,13.429329291,12.716531112,12.465161863,9.3596059113,9.0832365086,8.9047808643,4.0697233801,3.6332946034,3.5603809991,1.242895036,3.2472570518,1.7457351995,3.1375521031,-12.76951666,-22.67158739,4.3804471391,-9.522259606,-20.92585219
